fiche_enqueteur.date,fiche_enqueteur.capture_poids,nombre_sortie_capture,echantillon.poids,crabe.sexe,crabe.taille
2022-03-25,7.5,2,7.5,NO,104
2022-03-25,7.5,2,7.5,NO,113
2022-03-25,7.5,2,7.5,NO,117
2022-03-25,7.5,2,7.5,NO,121
2022-03-25,7.5,2,7.5,NO,133
2022-03-25,7.5,2,7.5,NO,135
2022-03-31,3,1,3,M,68
2022-03-31,3,1,3,M,69
2022-03-31,3,1,3,M,85
2022-03-31,3,1,3,M,87
2022-03-31,3,1,3,M,88
2022-03-31,3,1,3,M,90
2022-03-31,3,1,3,M,91
2022-03-31,3,1,3,M,98
2022-03-31,3,1,3,M,115
2022-03-31,3,1,3,NO,72
2022-03-31,3,1,3,NO,75
2022-03-31,3,1,3,NO,81
2022-03-31,3,1,3,NO,82
2022-03-31,3,1,3,NO,89
2022-03-31,3,1,3,NO,91
2022-03-31,3,1,3,NO,100
2022-03-31,3,1,3,NO,106
2022-03-31,3,1,3,NO,122
2022-03-31,6,1,6,M,70
2022-03-31,6,1,6,M,76
2022-03-31,6,1,6,M,76
2022-03-31,6,1,6,M,85
2022-03-31,6,1,6,M,86
2022-03-31,6,1,6,M,88
2022-03-31,6,1,6,M,90
2022-03-31,6,1,6,M,94
2022-03-31,6,1,6,M,101
2022-03-31,6,1,6,M,104
2022-03-31,6,1,6,M,109
2022-03-31,6,1,6,M,117
2022-03-31,6,1,6,M,122
2022-03-31,6,1,6,M,137
2022-03-31,6,1,6,NO,70
2022-03-31,6,1,6,NO,72
2022-03-31,6,1,6,NO,74
2022-03-31,6,1,6,NO,75
2022-03-31,6,1,6,NO,77
2022-03-31,6,1,6,NO,83
2022-03-31,6,1,6,NO,84
2022-03-31,6,1,6,NO,89
2022-03-31,6,1,6,NO,90
2022-03-31,6,1,6,NO,90
2022-03-31,6,1,6,NO,91
2022-03-31,6,1,6,NO,93
2022-03-31,6,1,6,NO,96
2022-03-31,6,1,6,NO,102
2022-03-31,6,1,6,NO,104
2022-03-31,6,1,6,NO,120
2022-04-01,3,1,3,FO,130
2022-04-01,3,1,3,FO,133
2022-04-01,3,1,3,M,69
2022-04-01,3,1,3,M,69
2022-04-01,3,1,3,M,70
2022-04-01,3,1,3,M,70
2022-04-01,3,1,3,M,70
2022-04-01,3,1,3,M,72
2022-04-01,3,1,3,M,75
2022-04-01,3,1,3,M,77
2022-04-01,3,1,3,M,81
2022-04-01,3,1,3,M,83
2022-04-01,3,1,3,M,83
2022-04-01,3,1,3,M,91
2022-04-01,3,1,3,M,92
2022-04-01,3,1,3,M,93
2022-04-01,3,1,3,M,97
2022-04-01,3,1,3,M,104
2022-04-01,3,1,3,M,105
2022-04-01,3,1,3,M,120
2022-04-01,3,1,3,M,122
2022-04-01,3,1,3,NO,68
2022-04-01,3,1,3,NO,69
2022-04-01,3,1,3,NO,70
2022-04-01,3,1,3,NO,74
2022-04-01,3,1,3,NO,75
2022-04-01,3,1,3,NO,77
2022-04-01,3,1,3,NO,77
2022-04-01,3,1,3,NO,78
2022-04-01,3,1,3,NO,79
2022-04-01,3,1,3,NO,81
2022-04-01,3,1,3,NO,84
2022-04-01,3,1,3,NO,84
2022-04-01,3,1,3,NO,84
2022-04-01,3,1,3,NO,84
2022-04-01,3,1,3,NO,88
2022-04-01,3,1,3,NO,89
2022-04-01,3,1,3,NO,111
2022-04-01,3,1,3,NO,128
2022-04-01,3,1,3,NO,136
2022-04-01,3,2,3,M,69
2022-04-01,3,2,3,M,71
2022-04-01,3,2,3,M,79
2022-04-01,3,2,3,M,81
2022-04-01,3,2,3,M,90
2022-04-01,3,2,3,M,91
2022-04-01,3,2,3,M,92
2022-04-01,3,2,3,M,101
2022-04-01,3,2,3,M,120
2022-04-01,3,2,3,M,122
2022-04-01,3,2,3,NO,75
2022-04-01,3,2,3,NO,79
2022-04-01,3,2,3,NO,83
2022-04-01,3,2,3,NO,88
2022-04-01,3,2,3,NO,88
2022-04-01,3,2,3,NO,93
2022-04-01,3,2,3,NO,94
2022-04-01,3.5,1,3.5,M,68
2022-04-01,3.5,1,3.5,M,70
2022-04-01,3.5,1,3.5,M,75
2022-04-01,3.5,1,3.5,M,75
2022-04-01,3.5,1,3.5,M,77
2022-04-01,3.5,1,3.5,M,79
2022-04-01,3.5,1,3.5,M,83
2022-04-01,3.5,1,3.5,M,87
2022-04-01,3.5,1,3.5,M,106
2022-04-01,3.5,1,3.5,M,140
2022-04-01,3.5,1,3.5,NO,65
2022-04-01,3.5,1,3.5,NO,68
2022-04-01,3.5,1,3.5,NO,70
2022-04-01,3.5,1,3.5,NO,79
2022-04-01,3.5,1,3.5,NO,79
2022-04-01,3.5,1,3.5,NO,81
2022-04-01,3.5,1,3.5,NO,83
2022-04-01,3.5,1,3.5,NO,94
2022-04-01,3.5,1,3.5,NO,94
2022-04-01,3.5,1,3.5,NO,95
2022-04-01,3.5,1,3.5,NO,123
2022-04-01,4,1,4,M,60
2022-04-01,4,1,4,M,72
2022-04-01,4,1,4,M,72
2022-04-01,4,1,4,M,74
2022-04-01,4,1,4,M,81
2022-04-01,4,1,4,M,84
2022-04-01,4,1,4,M,86
2022-04-01,4,1,4,M,88
2022-04-01,4,1,4,M,88
2022-04-01,4,1,4,M,89
2022-04-01,4,1,4,M,89
2022-04-01,4,1,4,M,93
2022-04-01,4,1,4,M,94
2022-04-01,4,1,4,M,95
2022-04-01,4,1,4,M,95
2022-04-01,4,1,4,M,95
2022-04-01,4,1,4,M,97
2022-04-01,4,1,4,M,97
2022-04-01,4,1,4,M,99
2022-04-01,4,1,4,M,99
2022-04-01,4,1,4,M,99
2022-04-01,4,1,4,M,106
2022-04-01,4,1,4,M,117
2022-04-01,4,1,4,M,120
2022-04-01,4,1,4,M,120
2022-04-01,4,1,4,NO,75
2022-04-01,4,1,4,NO,79
2022-04-01,4,1,4,NO,79
2022-04-01,4,1,4,NO,82
2022-04-01,4,1,4,NO,83
2022-04-01,4,1,4,NO,89
2022-04-01,4,1,4,NO,90
2022-04-01,4,1,4,NO,90
2022-04-01,4,1,4,NO,91
2022-04-01,4,1,4,NO,91
2022-04-01,4,1,4,NO,91
2022-04-01,4,1,4,NO,93
2022-04-01,4,1,4,NO,98
2022-04-01,4,1,4,NO,101
2022-04-01,4,1,4,NO,101
2022-04-01,4,1,4,NO,121
2022-04-01,4,1,4,NO,122
2022-04-01,4,1,4,NO,125
2022-04-01,4,1,4,NO,127
2022-04-01,4,1,4,NO,127
2022-04-01,4,1,4,NO,128
2022-04-01,5,1,5,M,69
2022-04-01,5,1,5,M,72
2022-04-01,5,1,5,M,72
2022-04-01,5,1,5,M,73
2022-04-01,5,1,5,M,73
2022-04-01,5,1,5,M,75
2022-04-01,5,1,5,M,75
2022-04-01,5,1,5,M,78
2022-04-01,5,1,5,M,78
2022-04-01,5,1,5,M,81
2022-04-01,5,1,5,M,83
2022-04-01,5,1,5,M,84
2022-04-01,5,1,5,M,84
2022-04-01,5,1,5,M,88
2022-04-01,5,1,5,M,89
2022-04-01,5,1,5,M,89
2022-04-01,5,1,5,M,91
2022-04-01,5,1,5,M,91
2022-04-01,5,1,5,M,91
2022-04-01,5,1,5,M,91
2022-04-01,5,1,5,M,91
2022-04-01,5,1,5,M,92
2022-04-01,5,1,5,M,94
2022-04-01,5,1,5,M,94
2022-04-01,5,1,5,M,104
2022-04-01,5,1,5,M,122
2022-04-01,5,1,5,M,138
2022-04-01,5,1,5,NO,72
2022-04-01,5,1,5,NO,75
2022-04-01,5,1,5,NO,75
2022-04-01,5,1,5,NO,77
2022-04-01,5,1,5,NO,79
2022-04-01,5,1,5,NO,80
2022-04-01,5,1,5,NO,81
2022-04-01,5,1,5,NO,81
2022-04-01,5,1,5,NO,81
2022-04-01,5,1,5,NO,82
2022-04-01,5,1,5,NO,83
2022-04-01,5,1,5,NO,84
2022-04-01,5,1,5,NO,85
2022-04-01,5,1,5,NO,87
2022-04-01,5,1,5,NO,88
2022-04-01,5,1,5,NO,88
2022-04-01,5,1,5,NO,89
2022-04-01,5,1,5,NO,89
2022-04-01,5,1,5,NO,90
2022-04-01,5,1,5,NO,93
2022-04-01,5,1,5,NO,93
2022-04-01,5,1,5,NO,94
2022-04-01,5,1,5,NO,94
2022-04-01,5,1,5,NO,94
2022-04-01,5,1,5,NO,102
2022-04-01,5,1,5,NO,106
2022-04-01,5,1,5,NO,108
2022-04-01,5,1,5,NO,120
2022-04-01,5,1,5,NO,122
2022-04-01,6,1,6,M,68
2022-04-01,6,1,6,M,83
2022-04-01,6,1,6,M,86
2022-04-01,6,1,6,M,87
2022-04-01,6,1,6,M,91
2022-04-01,6,1,6,M,93
2022-04-01,6,1,6,M,107
2022-04-01,6,1,6,M,108
2022-04-01,6,1,6,M,118
2022-04-01,6,1,6,M,122
2022-04-01,6,1,6,M,139
2022-04-01,6,1,6,M,145
2022-04-01,6,1,6,NO,70
2022-04-01,6,1,6,NO,70
2022-04-01,6,1,6,NO,86
2022-04-01,6,1,6,NO,86
2022-04-01,6,1,6,NO,89
2022-04-01,6,1,6,NO,96
2022-04-01,6,1,6,NO,97
2022-04-01,6,1,6,NO,101
2022-04-01,6,1,6,NO,112
2022-04-01,6,1,6,NO,120
2022-04-01,6,1,6,NO,128
2022-04-01,6,1,6,NO,128
2022-04-01,6,1,6,NO,131
2022-04-01,6,1,6,NO,147
2022-04-01,6,1,6,NR,108
2022-04-01,8,1,8,FO,109
2022-04-01,8,1,8,M,72
2022-04-01,8,1,8,M,79
2022-04-01,8,1,8,M,81
2022-04-01,8,1,8,M,89
2022-04-01,8,1,8,M,101
2022-04-01,8,1,8,M,108
2022-04-01,8,1,8,M,120
2022-04-01,8,1,8,M,122
2022-04-01,8,1,8,M,122
2022-04-01,8,1,8,M,125
2022-04-01,8,1,8,M,132
2022-04-01,8,1,8,M,133
2022-04-01,8,1,8,M,147
2022-04-01,8,1,8,NO,77
2022-04-01,8,1,8,NO,79
2022-04-01,8,1,8,NO,84
2022-04-01,8,1,8,NO,88
2022-04-01,8,1,8,NO,101
2022-04-01,8,1,8,NO,101
2022-04-01,8,1,8,NO,110
2022-04-01,8,1,8,NO,111
2022-04-01,8,1,8,NO,115
2022-04-01,8,1,8,NO,117
2022-04-01,8,1,8,NO,118
2022-04-01,8,1,8,NO,120
2022-04-01,8,1,8,NO,120
2022-04-01,8,1,8,NO,120
2022-04-01,8,1,8,NO,120
2022-04-01,8,1,8,NO,125
2022-04-04,1.5,2,1.5,M,68
2022-04-04,1.5,2,1.5,M,70
2022-04-04,1.5,2,1.5,M,76
2022-04-04,1.5,2,1.5,M,78
2022-04-04,1.5,2,1.5,M,79
2022-04-04,1.5,2,1.5,M,80
2022-04-04,1.5,2,1.5,NO,68
2022-04-04,1.5,2,1.5,NO,72
2022-04-04,1.5,2,1.5,NO,87
2022-04-04,1.5,2,1.5,NO,90
2022-04-04,1.5,2,1.5,NO,94
2022-04-05,2,1,2,M,69
2022-04-05,2,1,2,M,79
2022-04-05,2,1,2,M,83
2022-04-05,2,1,2,M,87
2022-04-05,2,1,2,M,90
2022-04-05,2,1,2,M,91
2022-04-05,2,1,2,NO,66
2022-04-05,2,1,2,NO,84
2022-04-05,2,1,2,NO,97
2022-04-05,2,1,2,NO,119
2022-04-05,2,1,2,NO,122
2022-04-05,2,1,2,NO,128
2022-04-08,1.5,1,1.5,M,78
2022-04-08,1.5,1,1.5,M,89
2022-04-08,1.5,1,1.5,M,128
2022-04-08,1.5,1,1.5,NO,67
2022-04-08,1.5,1,1.5,NO,93
2022-04-08,1.5,1,1.5,NO,94
2022-04-08,3,1,3,M,66
2022-04-08,3,1,3,M,70
2022-04-08,3,1,3,M,79
2022-04-08,3,1,3,M,86
2022-04-08,3,1,3,M,86
2022-04-08,3,1,3,M,89
2022-04-08,3,1,3,M,91
2022-04-08,3,1,3,M,91
2022-04-08,3,1,3,M,95
2022-04-08,3,1,3,M,109
2022-04-08,3,1,3,M,120
2022-04-08,3,1,3,NO,69
2022-04-08,3,1,3,NO,76
2022-04-08,3,1,3,NO,77
2022-04-08,3,1,3,NO,78
2022-04-08,3,1,3,NO,79
2022-04-08,3,1,3,NO,88
2022-04-08,3,1,3,NO,103
2022-04-08,3,1,3,NO,110
2022-04-08,3,1,3,NO,117
2022-04-08,3.5,1,3.5,M,65
2022-04-08,3.5,1,3.5,M,66
2022-04-08,3.5,1,3.5,M,68
2022-04-08,3.5,1,3.5,M,78
2022-04-08,3.5,1,3.5,M,79
2022-04-08,3.5,1,3.5,M,88
2022-04-08,3.5,1,3.5,M,91
2022-04-08,3.5,1,3.5,M,94
2022-04-08,3.5,1,3.5,M,118
2022-04-08,3.5,1,3.5,M,120
2022-04-08,3.5,1,3.5,NO,68
2022-04-08,3.5,1,3.5,NO,68
2022-04-08,3.5,1,3.5,NO,83
2022-04-08,3.5,1,3.5,NO,85
2022-04-08,3.5,1,3.5,NO,111
2022-04-08,3.5,1,3.5,NO,120
2022-04-08,3.5,1,3.5,NO,123
2022-04-08,3.5,1,3.5,NO,125
2022-04-08,3.5,1,3.5,NO,128
2022-04-08,3.5,1,3.5,NO,128
2022-04-08,4,1,4,M,66
2022-04-08,4,1,4,M,66
2022-04-08,4,1,4,M,68
2022-04-08,4,1,4,M,68
2022-04-08,4,1,4,M,70
2022-04-08,4,1,4,M,86
2022-04-08,4,1,4,M,118
2022-04-08,4,1,4,M,128
2022-04-08,4,1,4,M,129
2022-04-08,4,1,4,M,138
2022-04-08,4,1,4,M,140
2022-04-08,4,1,4,M,145
2022-04-08,4,1,4,NO,66
2022-04-08,4,1,4,NO,66
2022-04-08,4,1,4,NO,68
2022-04-08,4,1,4,NO,68
2022-04-08,4,1,4,NO,68
2022-04-08,4,1,4,NO,69
2022-04-08,4,1,4,NO,69
2022-04-08,4,1,4,NO,77
2022-04-08,4,1,4,NO,79
2022-04-08,4,1,4,NO,83
2022-04-08,4,1,4,NO,83
2022-04-08,4,1,4,NO,85
2022-04-08,4,1,4,NO,91
2022-04-08,4,1,4,NO,116
2022-04-08,4,1,4,NO,121
2022-04-08,4,1,4,NO,124
2022-04-08,4,1,4,NO,127
2022-04-08,5,1,5,M,66
2022-04-08,5,1,5,M,68
2022-04-08,5,1,5,M,68
2022-04-08,5,1,5,M,70
2022-04-08,5,1,5,M,74
2022-04-08,5,1,5,M,75
2022-04-08,5,1,5,M,75
2022-04-08,5,1,5,M,75
2022-04-08,5,1,5,M,75
2022-04-08,5,1,5,M,79
2022-04-08,5,1,5,M,83
2022-04-08,5,1,5,M,83
2022-04-08,5,1,5,M,84
2022-04-08,5,1,5,M,86
2022-04-08,5,1,5,M,89
2022-04-08,5,1,5,M,91
2022-04-08,5,1,5,M,94
2022-04-08,5,1,5,M,107
2022-04-08,5,1,5,M,108
2022-04-08,5,1,5,M,110
2022-04-08,5,1,5,M,111
2022-04-08,5,1,5,M,118
2022-04-08,5,1,5,M,118
2022-04-08,5,1,5,M,120
2022-04-08,5,1,5,M,138
2022-04-08,5,1,5,M,141
2022-04-08,5,1,5,NO,68
2022-04-08,5,1,5,NO,68
2022-04-08,5,1,5,NO,69
2022-04-08,5,1,5,NO,69
2022-04-08,5,1,5,NO,70
2022-04-08,5,1,5,NO,72
2022-04-08,5,1,5,NO,72
2022-04-08,5,1,5,NO,76
2022-04-08,5,1,5,NO,78
2022-04-08,5,1,5,NO,78
2022-04-08,5,1,5,NO,79
2022-04-08,5,1,5,NO,81
2022-04-08,5,1,5,NO,83
2022-04-08,5,1,5,NO,83
2022-04-08,5,1,5,NO,84
2022-04-08,5,1,5,NO,84
2022-04-08,5,1,5,NO,88
2022-04-08,5,1,5,NO,88
2022-04-08,5,1,5,NO,92
2022-04-08,5,1,5,NO,93
2022-04-08,5,1,5,NO,94
2022-04-08,5,1,5,NO,95
2022-04-08,5,1,5,NO,96
2022-04-08,5,1,5,NO,98
2022-04-08,5,1,5,NO,103
2022-04-08,5,1,5,NO,120
2022-04-08,5,1,5,NO,123
2022-04-08,5,1,5,NO,126
2022-04-08,5,1,5,NO,128
2022-04-08,5,1,5,NO,136
2022-04-09,2.5,2,2.5,M,87
2022-04-09,2.5,2,2.5,M,88
2022-04-09,2.5,2,2.5,M,88
2022-04-09,2.5,2,2.5,M,89
2022-04-09,2.5,2,2.5,M,91
2022-04-09,2.5,2,2.5,M,94
2022-04-09,2.5,2,2.5,M,100
2022-04-09,2.5,2,2.5,M,102
2022-04-09,2.5,2,2.5,NO,67
2022-04-09,2.5,2,2.5,NO,76
2022-04-09,2.5,2,2.5,NO,78
2022-04-09,2.5,2,2.5,NO,81
2022-04-09,2.5,2,2.5,NO,90
2022-04-09,2.5,2,2.5,NO,93
2022-04-09,2.5,2,2.5,NO,95
2022-04-09,2.5,2,2.5,NO,117
2022-04-09,2.5,2,2.5,NO,128
2022-04-09,3,2,3,M,70
2022-04-09,3,2,3,M,72
2022-04-09,3,2,3,M,75
2022-04-09,3,2,3,M,76
2022-04-09,3,2,3,M,77
2022-04-09,3,2,3,M,83
2022-04-09,3,2,3,M,89
2022-04-09,3,2,3,M,127
2022-04-09,3,2,3,NO,79
2022-04-09,3,2,3,NO,81
2022-04-09,3,2,3,NO,84
2022-04-09,3,2,3,NO,89
2022-04-09,3,2,3,NO,92
2022-04-09,3,2,3,NO,94
2022-04-09,3,2,3,NO,98
2022-04-09,3,2,3,NO,129
2022-04-09,3,2,3,NO,148
2022-04-09,6,2,6,M,77
2022-04-09,6,2,6,M,77
2022-04-09,6,2,6,M,84
2022-04-09,6,2,6,M,86
2022-04-09,6,2,6,M,87
2022-04-09,6,2,6,M,88
2022-04-09,6,2,6,M,89
2022-04-09,6,2,6,M,97
2022-04-09,6,2,6,M,97
2022-04-09,6,2,6,M,99
2022-04-09,6,2,6,M,101
2022-04-09,6,2,6,M,107
2022-04-09,6,2,6,M,115
2022-04-09,6,2,6,M,118
2022-04-09,6,2,6,M,121
2022-04-09,6,2,6,M,123
2022-04-09,6,2,6,M,126
2022-04-09,6,2,6,NO,78
2022-04-09,6,2,6,NO,81
2022-04-09,6,2,6,NO,85
2022-04-09,6,2,6,NO,86
2022-04-09,6,2,6,NO,92
2022-04-09,6,2,6,NO,96
2022-04-09,6,2,6,NO,99
2022-04-09,6,2,6,NO,104
2022-04-09,6,2,6,NO,111
2022-04-09,6,2,6,NO,120
2022-04-09,6,2,6,NO,120
2022-04-09,6,2,6,NO,122
2022-04-09,6,2,6,NO,128
2022-04-09,6.5,2,6.5,M,70
2022-04-09,6.5,2,6.5,M,79
2022-04-09,6.5,2,6.5,M,79
2022-04-09,6.5,2,6.5,M,83
2022-04-09,6.5,2,6.5,M,84
2022-04-09,6.5,2,6.5,M,87
2022-04-09,6.5,2,6.5,M,88
2022-04-09,6.5,2,6.5,M,88
2022-04-09,6.5,2,6.5,M,88
2022-04-09,6.5,2,6.5,M,89
2022-04-09,6.5,2,6.5,M,107
2022-04-09,6.5,2,6.5,M,119
2022-04-09,6.5,2,6.5,M,120
2022-04-09,6.5,2,6.5,M,125
2022-04-09,6.5,2,6.5,M,127
2022-04-09,6.5,2,6.5,NO,69
2022-04-09,6.5,2,6.5,NO,76
2022-04-09,6.5,2,6.5,NO,77
2022-04-09,6.5,2,6.5,NO,78
2022-04-09,6.5,2,6.5,NO,78
2022-04-09,6.5,2,6.5,NO,83
2022-04-09,6.5,2,6.5,NO,89
2022-04-09,6.5,2,6.5,NO,91
2022-04-09,6.5,2,6.5,NO,91
2022-04-09,6.5,2,6.5,NO,94
2022-04-09,6.5,2,6.5,NO,94
2022-04-09,6.5,2,6.5,NO,96
2022-04-09,6.5,2,6.5,NO,120
2022-04-09,6.5,2,6.5,NO,122
2022-04-09,6.5,2,6.5,NO,135
2022-04-10,1.5,2,1.5,M,70
2022-04-10,1.5,2,1.5,M,84
2022-04-10,1.5,2,1.5,M,85
2022-04-10,1.5,2,1.5,M,118
2022-04-10,1.5,2,1.5,M,130
2022-04-10,1.5,2,1.5,NO,93
2022-04-10,1.5,2,1.5,NO,138
2022-04-10,1.5,3,1.5,M,72
2022-04-10,1.5,3,1.5,M,76
2022-04-10,1.5,3,1.5,M,84
2022-04-10,1.5,3,1.5,M,100
2022-04-10,1.5,3,1.5,M,110
2022-04-10,1.5,3,1.5,NO,81
2022-04-10,1.5,3,1.5,NO,83
2022-04-10,1.5,3,1.5,NO,90
2022-04-10,1.5,3,1.5,NO,94
2022-04-10,1.5,3,1.5,NO,120
2022-04-10,3,2,3,FO,113
2022-04-10,3,2,3,M,68
2022-04-10,3,2,3,M,69
2022-04-10,3,2,3,M,77
2022-04-10,3,2,3,M,86
2022-04-10,3,2,3,M,89
2022-04-10,3,2,3,M,91
2022-04-10,3,2,3,M,95
2022-04-10,3,2,3,M,127
2022-04-10,3,2,3,M,137
2022-04-10,3,2,3,NO,75
2022-04-10,3,2,3,NO,79
2022-04-10,3,2,3,NO,82
2022-04-10,3,2,3,NO,83
2022-04-10,3,2,3,NO,84
2022-04-10,3,2,3,NO,84
2022-04-10,3,2,3,NO,84
2022-04-10,3,2,3,NO,101
2022-04-10,3,3,3,M,79
2022-04-10,3,3,3,M,81
2022-04-10,3,3,3,M,86
2022-04-10,3,3,3,M,93
2022-04-10,3,3,3,M,95
2022-04-10,3,3,3,M,101
2022-04-10,3,3,3,M,110
2022-04-10,3,3,3,M,120
2022-04-10,3,3,3,NO,70
2022-04-10,3,3,3,NO,72
2022-04-10,3,3,3,NO,79
2022-04-10,3,3,3,NO,81
2022-04-10,3,3,3,NO,82
2022-04-10,3,3,3,NO,86
2022-04-10,3,3,3,NO,87
2022-04-10,3,3,3,NO,88
2022-04-10,3,3,3,NO,94
2022-04-10,3,3,3,NO,105
2022-04-10,5,2,5,FO,128
2022-04-10,5,2,5,M,68
2022-04-10,5,2,5,M,69
2022-04-10,5,2,5,M,70
2022-04-10,5,2,5,M,75
2022-04-10,5,2,5,M,79
2022-04-10,5,2,5,M,81
2022-04-10,5,2,5,M,83
2022-04-10,5,2,5,M,85
2022-04-10,5,2,5,M,89
2022-04-10,5,2,5,M,92
2022-04-10,5,2,5,M,93
2022-04-10,5,2,5,M,107
2022-04-10,5,2,5,M,113
2022-04-10,5,2,5,M,120
2022-04-10,5,2,5,M,122
2022-04-10,5,2,5,NO,69
2022-04-10,5,2,5,NO,74
2022-04-10,5,2,5,NO,74
2022-04-10,5,2,5,NO,75
2022-04-10,5,2,5,NO,79
2022-04-10,5,2,5,NO,80
2022-04-10,5,2,5,NO,80
2022-04-10,5,2,5,NO,81
2022-04-10,5,2,5,NO,84
2022-04-10,5,2,5,NO,88
2022-04-10,5,2,5,NO,89
2022-04-10,5,2,5,NO,91
2022-04-10,5,2,5,NO,94
2022-04-10,7,2,7,FO,125
2022-04-10,7,2,7,M,75
2022-04-10,7,2,7,M,79
2022-04-10,7,2,7,M,81
2022-04-10,7,2,7,M,87
2022-04-10,7,2,7,M,88
2022-04-10,7,2,7,M,91
2022-04-10,7,2,7,M,96
2022-04-10,7,2,7,M,104
2022-04-10,7,2,7,M,104
2022-04-10,7,2,7,M,110
2022-04-10,7,2,7,M,115
2022-04-10,7,2,7,M,118
2022-04-10,7,2,7,M,120
2022-04-10,7,2,7,M,123
2022-04-10,7,2,7,M,125
2022-04-10,7,2,7,M,128
2022-04-10,7,2,7,NO,75
2022-04-10,7,2,7,NO,77
2022-04-10,7,2,7,NO,81
2022-04-10,7,2,7,NO,86
2022-04-10,7,2,7,NO,88
2022-04-10,7,2,7,NO,89
2022-04-10,7,2,7,NO,93
2022-04-10,7,2,7,NO,99
2022-04-10,7,2,7,NO,108
2022-04-10,7,2,7,NO,115
2022-04-10,7,2,7,NO,122
2022-04-10,7,2,7,NO,122
2022-04-10,7,2,7,NO,131
2022-04-10,9,2,9,M,77
2022-04-10,9,2,9,M,78
2022-04-10,9,2,9,M,88
2022-04-10,9,2,9,M,89
2022-04-10,9,2,9,M,97
2022-04-10,9,2,9,M,99
2022-04-10,9,2,9,M,111
2022-04-10,9,2,9,M,112
2022-04-10,9,2,9,M,115
2022-04-10,9,2,9,M,118
2022-04-10,9,2,9,M,123
2022-04-10,9,2,9,M,125
2022-04-10,9,2,9,M,131
2022-04-10,9,2,9,M,136
2022-04-10,9,2,9,NO,75
2022-04-10,9,2,9,NO,78
2022-04-10,9,2,9,NO,81
2022-04-10,9,2,9,NO,84
2022-04-10,9,2,9,NO,91
2022-04-10,9,2,9,NO,93
2022-04-10,9,2,9,NO,99
2022-04-10,9,2,9,NO,99
2022-04-10,9,2,9,NO,101
2022-04-10,9,2,9,NO,120
2022-04-10,9,2,9,NO,120
2022-04-10,9,2,9,NO,120
2022-04-10,9,2,9,NO,122
2022-04-10,9,2,9,NO,125
2022-04-10,9,2,9,NO,129
2022-04-10,9,2,9,NO,136
2022-04-15,2.5,1,2.5,M,89
2022-04-15,2.5,1,2.5,M,89
2022-04-15,2.5,1,2.5,M,105
2022-04-15,2.5,1,2.5,M,124
2022-04-15,2.5,1,2.5,M,127
2022-04-15,2.5,1,2.5,M,128
2022-04-15,2.5,1,2.5,M,130
2022-04-15,2.5,1,2.5,NO,88
2022-04-15,2.5,1,2.5,NO,95
2022-04-15,2.5,1,2.5,NO,110
2022-04-15,2.5,1,2.5,NO,123
2022-04-15,2.5,1,2.5,NO,124
2022-04-15,3,2,3,M,65
2022-04-15,3,2,3,M,66
2022-04-15,3,2,3,M,81
2022-04-15,3,2,3,M,83
2022-04-15,3,2,3,M,88
2022-04-15,3,2,3,M,111
2022-04-15,3,2,3,M,128
2022-04-15,3,2,3,NO,82
2022-04-15,3,2,3,NO,83
2022-04-15,3,2,3,NO,86
2022-04-15,3,2,3,NO,91
2022-04-15,3,2,3,NO,95
2022-04-15,3,2,3,NO,96
2022-04-15,3,2,3,NO,97
2022-04-15,3,2,3,NO,122
2022-04-15,3,2,3,NO,127
2022-04-15,3,2,3,NO,138
2022-04-15,3.5,2,3.5,M,78
2022-04-15,3.5,2,3.5,M,78
2022-04-15,3.5,2,3.5,M,93
2022-04-15,3.5,2,3.5,M,94
2022-04-15,3.5,2,3.5,M,101
2022-04-15,3.5,2,3.5,M,112
2022-04-15,3.5,2,3.5,M,120
2022-04-15,3.5,2,3.5,NO,68
2022-04-15,3.5,2,3.5,NO,109
2022-04-15,3.5,2,3.5,NO,116
2022-04-15,3.5,2,3.5,NO,119
2022-04-15,3.5,2,3.5,NO,120
2022-04-15,3.5,2,3.5,NO,121
2022-04-15,3.5,2,3.5,NO,122
2022-04-15,3.5,2,3.5,NO,133
2022-04-15,4,2,4,M,70
2022-04-15,4,2,4,M,82
2022-04-15,4,2,4,M,84
2022-04-15,4,2,4,M,91
2022-04-15,4,2,4,M,91
2022-04-15,4,2,4,M,93
2022-04-15,4,2,4,M,97
2022-04-15,4,2,4,M,101
2022-04-15,4,2,4,M,128
2022-04-15,4,2,4,M,136
2022-04-15,4,2,4,NO,71
2022-04-15,4,2,4,NO,72
2022-04-15,4,2,4,NO,74
2022-04-15,4,2,4,NO,77
2022-04-15,4,2,4,NO,77
2022-04-15,4,2,4,NO,84
2022-04-15,4,2,4,NO,85
2022-04-15,4,2,4,NO,88
2022-04-15,4,2,4,NO,91
2022-04-15,4,2,4,NO,96
2022-04-15,4,2,4,NO,120
2022-04-15,4,2,4,NO,123
2022-04-15,4,2,4,NO,123
2022-04-15,5,2,5,M,65
2022-04-15,5,2,5,M,68
2022-04-15,5,2,5,M,68
2022-04-15,5,2,5,M,68
2022-04-15,5,2,5,M,69
2022-04-15,5,2,5,M,69
2022-04-15,5,2,5,M,70
2022-04-15,5,2,5,M,94
2022-04-15,5,2,5,M,99
2022-04-15,5,2,5,M,101
2022-04-15,5,2,5,M,119
2022-04-15,5,2,5,M,121
