village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,nombre_sortie_vente
Marotia,2021-05-11,0,2
Marotia,2021-05-11,25,3
Marotia,2021-05-12,20,3
Marotia,2021-05-13,10,2
Marotia,2021-05-13,15,3
Marotia,2021-05-13,25,3
Marotia,2021-05-14,20,2
Marotia,2021-05-14,30,2
Marotia,2021-05-14,31,3
Marotia,2021-05-14,31,3
Marotia,2021-05-15,10,3
Marotia,2021-05-16,25,3
Marotia,2021-05-16,28,3
Marotia,2021-05-20,35,3
Marotia,2021-05-20,39,3
Marotia,2021-05-21,12,2
Marotia,2021-05-21,15,2
Marotia,2021-05-21,15,2
Marotia,2021-05-21,16,3
Marotia,2021-05-22,12,2
Marotia,2021-05-22,25,3
Marotia,2021-05-23,10,2
Marotia,2021-05-23,14,3
Marotia,2021-05-23,30,3
Marotia,2021-05-24,27,2
Marotia,2021-09-10,13,3
Marotia,2021-09-10,26,3
Marotia,2021-09-11,10,3
Marotia,2021-09-11,12,3
Marotia,2021-09-11,29,3
Marotia,2021-09-13,4,1
Marotia,2021-09-13,18,3
Marotia,2021-09-13,20,4
Marotia,2021-09-13,27,3
Marotia,2021-09-14,8,2
Marotia,2021-09-14,17,3
Marotia,2021-09-14,25,4
Marotia,2021-09-15,5,1
Marotia,2021-09-16,4,1
Marotia,2021-09-16,8,2
Marotia,2021-09-17,4,1
Marotia,2021-09-17,4,1
Marotia,2021-09-17,7,1
Marotia,2021-09-17,10,2
Marotia,2021-09-18,11,2
Marotia,2021-09-20,5,1
Marotia,2021-09-20,6,1
Marotia,2021-09-21,3,1
Marotia,2021-09-21,4,1
Marotia,2021-09-21,4,1
Marotia,2021-09-21,6,1
Marotia,2021-09-22,5,1
Marotia,2021-09-22,6,1
Marotia,2021-09-22,8,1
Marotia,2021-09-22,8,1
Marotia,2021-09-22,8,1
Marotia,2021-09-23,4,1
Marotia,2021-09-23,6,1
Marotia,2021-09-23,7,1
Marotia,2021-09-23,7,1
Marotia,2021-09-23,10,1
Marotia,2021-09-24,2,1
Marotia,2021-09-24,3,1
Marotia,2021-09-24,5,1
Marotia,2021-09-24,5,1
Marotia,2021-09-24,10,1
Marotia,2021-09-25,3,1
Marotia,2021-09-25,4,1
Marotia,2021-09-25,8,1
Marotia,2021-10-01,4,1
Marotia,2021-10-01,4,1
Marotia,2021-10-03,5,1
Marotia,2021-10-04,2,1
Marotia,2021-10-04,3,1
Marotia,2021-10-04,4,1
Marotia,2021-10-09,5,1
Marotia,2021-10-10,3,1
Marotia,2021-10-10,3,1
Marotia,2021-10-10,4,1
Marotia,2021-10-10,6,1
Marotia,2021-12-17,22,3
Marotia,2021-12-17,24,2
Marotia,2021-12-17,30,3
Marotia,2021-12-18,10,3
Marotia,2021-12-18,23,2
Marotia,2021-12-18,27,4
Marotia,2021-12-18,30,3
Marotia,2021-12-18,30,3
Marotia,2021-12-19,12,3
Marotia,2021-12-19,18,3
Marotia,2021-12-19,20,2
Marotia,2021-12-19,33,4
Marotia,2021-12-19,40,3
Marotia,2021-12-20,15,3
Marotia,2021-12-20,15,3
Marotia,2021-12-20,18,3
Marotia,2021-12-20,20,3
Marotia,2021-12-20,22,3
Marotia,2021-12-20,25,2
Marotia,2021-12-20,28,5
Marotia,2021-12-20,30,5
Marotia,2021-12-22,25,2
Marotia,2021-12-22,25,3
Marotia,2021-12-22,30,2
Marotia,2021-12-23,10,3
Marotia,2021-12-23,11,4
Marotia,2021-12-23,13,2
Marotia,2021-12-23,35,5
Marotia,2021-12-23,40,8
Marotia,2021-12-24,10,3
Marotia,2021-12-24,12,3
Marotia,2021-12-24,13,3
Marotia,2021-12-24,15,3
Marotia,2021-12-24,20,3
Marotia,2021-12-24,45,2
Marotia,2021-12-25,3,2
Marotia,2021-12-25,10,3
Marotia,2021-12-25,13,3
Marotia,2021-12-25,14,2
Marotia,2021-12-25,28,2
Marotia,2021-12-25,30,2
Marotia,2021-12-28,16,4
Marotia,2021-12-28,18,4
Marotia,2021-12-28,25,5
Marotia,2021-12-29,14,3
Marotia,2021-12-29,30,4
Marotia,2021-12-29,35,6
Marotia,2021-12-30,11,3
Marotia,2021-12-30,15,3
Marotia,2021-12-30,20,4
Marotia,2021-12-30,35,7
Marotia,2021-12-30,39,7
Marotia,2021-12-30,40,8
Marotia,2021-12-30,45,5
Marotia,2021-12-30,45,8
Marotia,2022-01-02,15,3
Marotia,2022-01-02,15,5
Marotia,2022-01-02,20,6
Marotia,2022-01-03,8,3
Marotia,2022-01-03,9,4
Marotia,2022-01-03,10,4
Marotia,2022-01-03,15,5
Marotia,2022-01-03,18,5
Marotia,2022-01-04,8,3
Marotia,2022-01-04,11,4
Marotia,2022-01-04,11,7
Marotia,2022-01-04,12,5
Marotia,2022-01-04,15,4
Marotia,2022-01-04,15,7
Marotia,2022-01-04,16,6
Marotia,2022-01-04,30,7
Marotia,2022-01-05,13,4
Marotia,2022-01-05,15,5
Marotia,2022-01-05,17,5
Marotia,2022-01-12,5,1
Marotia,2022-01-12,9,3
Marotia,2022-01-12,10,6
Marotia,2022-01-13,7,2
Marotia,2022-01-13,8,3
Marotia,2022-01-13,10,4
Marotia,2022-01-13,15,6
Marotia,2022-01-13,19,6
Marotia,2022-01-13,20,8
Marotia,2022-01-13,35,8
Marotia,2022-01-14,5,3
Marotia,2022-01-14,8,3
Marotia,2022-01-14,10,4
Marotia,2022-01-14,12,4
Marotia,2022-01-14,12,4
Marotia,2022-01-14,19,6
Marotia,2022-01-14,20,7
Marotia,2022-01-14,20,8
Marotia,2022-01-15,14,2
Marotia,2022-01-15,14,3
Marotia,2022-01-15,16,3
Marotia,2022-01-21,5,3
Marotia,2022-01-21,6,3
Marotia,2022-01-21,8,3
Marotia,2022-01-21,15,4
Marotia,2022-01-21,20,4
Marotia,2022-01-22,5,3
Marotia,2022-01-22,8,3
Marotia,2022-01-22,18,4
Marotia,2022-01-22,19,8
Marotia,2022-01-22,20,7
Marotia,2022-01-23,8,2
Marotia,2022-01-23,9,3
Marotia,2022-01-23,10,2
Marotia,2022-01-23,11,4
Marotia,2022-01-23,14,5
Marotia,2022-01-24,9,3
Marotia,2022-01-24,10,3
Marotia,2022-01-24,12,4
Marotia,2022-01-24,14,2
Marotia,2022-01-24,18,5
Marotia,2022-01-28,10,3
Marotia,2022-01-28,15,6
Marotia,2022-01-28,16,6
Marotia,2022-01-28,16,7
Marotia,2022-01-28,20,8
Marotia,2022-01-29,9,2
Marotia,2022-01-29,10,3
Marotia,2022-01-29,16,3
Marotia,2022-01-29,18,4
Marotia,2022-01-29,22,5
Marotia,2022-01-30,8,3
Marotia,2022-01-30,12,6
Marotia,2022-01-30,14,6
Marotia,2022-01-30,15,4
Marotia,2022-01-30,20,4
Marotia,2022-01-31,9,2
Marotia,2022-01-31,10,3
Marotia,2022-01-31,10,4
Marotia,2022-01-31,11,3
Marotia,2022-01-31,12,3
Marotia,2022-02-01,8,3
Marotia,2022-02-01,8,3
Marotia,2022-02-01,10,3
Marotia,2022-02-01,11,4
Marotia,2022-02-01,12,3
Marotia,2022-02-01,19,6
Marotia,2022-02-01,20,8
Marotia,2022-02-01,20,8
Marotia,2022-02-01,25,7
Marotia,2022-02-05,11,5
Marotia,2022-02-05,11,5
Marotia,2022-02-05,18,6
Marotia,2022-02-06,7,3
Marotia,2022-02-06,12,4
Marotia,2022-02-07,9,4
Marotia,2022-02-07,15,3
Marotia,2022-02-07,15,3
Marotia,2022-02-08,8,3
Marotia,2022-02-08,10,4
Marotia,2022-02-08,15,5
Marotia,2022-02-08,18,6
Marotia,2022-02-15,10,3
Marotia,2022-02-15,11,3
Marotia,2022-02-15,12,4
Marotia,2022-02-15,14,5
Marotia,2022-02-15,16,4
Marotia,2022-02-16,10,4
Marotia,2022-02-16,17,3
Marotia,2022-02-16,19,3
Marotia,2022-02-16,25,8
Marotia,2022-02-17,9,3
Marotia,2022-02-17,10,3
Marotia,2022-02-17,10,4
Marotia,2022-02-17,11,4
Marotia,2022-02-17,16,5
Marotia,2022-02-18,10,3
Marotia,2022-02-18,12,8
Marotia,2022-02-18,13,4
Marotia,2022-02-18,18,6
Marotia,2022-02-18,20,4
Marotia,2022-02-23,9,3
Marotia,2022-02-23,10,4
Marotia,2022-02-23,10,5
Marotia,2022-02-23,12,4
Marotia,2022-02-23,15,4
Marotia,2022-02-24,8,3
Marotia,2022-02-24,10,5
Marotia,2022-02-24,11,4
Marotia,2022-02-24,12,4
Marotia,2022-02-24,15,4
Marotia,2022-02-25,9,4
Marotia,2022-02-25,10,4
Marotia,2022-02-25,11,5
Marotia,2022-02-25,15,5
Marotia,2022-02-25,20,6
Marotia,2022-02-26,9,3
Marotia,2022-02-26,10,4
Marotia,2022-02-26,11,4
Marotia,2022-02-26,16,5
Marotia,2022-02-26,18,6
Marotia,2022-03-01,12,3
Marotia,2022-03-01,13,4
Marotia,2022-03-01,14,4
Marotia,2022-03-01,16,3
Marotia,2022-03-01,20,5
Marotia,2022-03-02,9,3
Marotia,2022-03-02,13,3
Marotia,2022-03-02,15,3
Marotia,2022-03-02,18,4
Marotia,2022-03-02,18,6
Marotia,2022-03-03,9,3
Marotia,2022-03-03,11,3
Marotia,2022-03-03,15,4
Marotia,2022-03-03,15,5
Marotia,2022-03-04,10,4
Marotia,2022-03-04,13,3
Marotia,2022-03-04,15,5
Marotia,2022-03-04,20,8
Marotia,2022-03-04,35,8
Marotia,2022-03-10,8,3
Marotia,2022-03-10,10,3
Marotia,2022-03-10,12,4
Marotia,2022-03-10,15,4
Marotia,2022-03-10,18,5
Marotia,2022-03-12,8,3
Marotia,2022-03-12,10,3
Marotia,2022-03-12,11,3
Marotia,2022-03-12,14,3
Marotia,2022-03-12,15,3
Marotia,2022-03-12,18,5
Marotia,2022-03-12,18,6
Marotia,2022-03-12,28,6
Marotia,2022-03-12,30,8
Marotia,2022-03-14,9,3
Marotia,2022-03-14,12,3
Marotia,2022-03-14,12,4
Marotia,2022-03-14,13,4
Marotia,2022-03-14,15,5
Marotia,2022-03-18,8,3
Marotia,2022-03-18,8,3
Marotia,2022-03-18,10,4
Marotia,2022-03-18,18,4
Marotia,2022-03-18,30,8
Marotia,2022-03-20,10,6
Marotia,2022-03-20,12,5
Marotia,2022-03-20,15,3
Marotia,2022-03-20,18,4
Marotia,2022-03-20,25,7
Marotia,2022-03-28,10,6
Marotia,2022-03-28,13,8
Marotia,2022-03-28,15,6
Marotia,2022-03-28,17,8
Marotia,2022-03-28,20,8
Marotia,2022-04-03,10,3
Marotia,2022-04-03,10,3
Marotia,2022-04-03,11,4
Marotia,2022-04-03,11,4
Marotia,2022-04-03,12,3
Marotia,2022-04-03,12,3
Marotia,2022-04-03,18,5
Marotia,2022-04-03,18,5
Marotia,2022-04-03,20,7
Marotia,2022-04-03,20,7
Marotia,2022-04-05,8,3
Marotia,2022-04-05,10,4
Marotia,2022-04-05,11,4
Marotia,2022-04-05,13,6
Marotia,2022-04-05,20,4
Marotia,2022-04-09,6,3
Marotia,2022-04-09,6,3
Marotia,2022-04-09,10,3
Marotia,2022-04-09,12,3
Marotia,2022-04-09,13,4
Marotia,2022-04-11,8,3
Marotia,2022-04-11,10,3
Marotia,2022-04-11,18,3
Marotia,2022-04-11,20,4
Marotia,2022-04-11,22,4
Marotia,2022-04-16,6,2
Marotia,2022-04-16,10,3
Marotia,2022-04-16,12,4
Marotia,2022-04-16,20,3
Marotia,2022-04-25,11,3
Marotia,2022-04-25,16,3
Marotia,2022-04-25,18,3
Marotia,2022-04-25,20,4
Marotia,2022-04-25,26,5
Marotia,2022-04-27,9,3
Marotia,2022-04-27,10,3
Marotia,2022-04-27,16,4
Marotia,2022-04-27,17,4
Marotia,2022-04-27,22,5
Marotia,2022-05-03,9,4
Marotia,2022-05-03,10,3
Marotia,2022-05-03,10,4
Marotia,2022-05-03,15,3
Marotia,2022-05-03,18,4
Marotia,2022-05-05,9,3
Marotia,2022-05-05,10,4
Marotia,2022-05-05,11,4
Marotia,2022-05-05,13,4
Marotia,2022-05-05,18,6
Marotia,2022-05-09,11,5
Marotia,2022-05-09,19,3
Marotia,2022-05-09,20,4
Marotia,2022-05-09,25,3
Marotia,2022-05-09,30,8
Marotia,2022-05-11,5,2
Marotia,2022-05-11,10,3
Marotia,2022-05-11,11,3
Marotia,2022-05-11,11,3
Marotia,2022-05-11,20,4
Marotia,2022-05-16,9,3
Marotia,2022-05-16,10,3
Marotia,2022-05-16,15,3
Marotia,2022-05-16,18,4
Marotia,2022-05-16,20,6
Marotia,2022-05-18,8,3
Marotia,2022-05-18,10,3
Marotia,2022-05-18,15,3
Marotia,2022-05-18,15,5
Marotia,2022-05-18,20,4
Marotia,2022-05-22,8,4
Marotia,2022-05-22,9,4
Marotia,2022-05-22,10,3
Marotia,2022-05-22,15,6
Marotia,2022-05-22,18,6
Marotia,2022-05-24,9,3
Marotia,2022-05-24,10,3
Marotia,2022-05-24,11,4
Marotia,2022-05-24,18,4
Marotia,2022-05-24,25,7
Nosy-Be,2021-12-20,1,1
Nosy-Be,2021-12-20,3,1
Nosy-Be,2021-12-20,3,2
Nosy-Be,2021-12-20,3,3
Nosy-Be,2021-12-20,4,2
Nosy-Be,2021-12-21,1,2
Nosy-Be,2021-12-21,2,1
Nosy-Be,2021-12-21,4,3
Nosy-Be,2021-12-21,5,2
Nosy-Be,2021-12-21,8,3
Nosy-Be,2021-12-22,2,1
Nosy-Be,2021-12-22,3,1
Nosy-Be,2021-12-22,4,1
Nosy-Be,2021-12-22,5,1
Nosy-Be,2021-12-22,10,1
Nosy-Be,2021-12-27,2,1
Nosy-Be,2021-12-27,2,2
Nosy-Be,2021-12-27,3,1
Nosy-Be,2021-12-27,3,1
Nosy-Be,2021-12-27,3,3
Nosy-Be,2022-01-03,8,1
Nosy-Be,2022-01-03,10,1
Nosy-Be,2022-01-03,14,1
Nosy-Be,2022-01-03,16,1
Nosy-Be,2022-01-03,19,1
Nosy-Be,2022-01-04,4,1
Nosy-Be,2022-01-04,5,1
Nosy-Be,2022-01-04,7,1
Nosy-Be,2022-01-04,8,1
Nosy-Be,2022-01-04,10,1
Nosy-Be,2022-01-07,3,1
Nosy-Be,2022-01-07,4,1
Nosy-Be,2022-01-07,6,1
Nosy-Be,2022-01-07,10,2
Nosy-Be,2022-01-07,12,2
Nosy-Be,2022-01-08,10,2
Nosy-Be,2022-01-08,14,2
Nosy-Be,2022-01-08,18,1
Nosy-Be,2022-01-08,19,2
Nosy-Be,2022-01-08,20,2
Nosy-Be,2022-01-11,4,1
Nosy-Be,2022-01-11,5,1
Nosy-Be,2022-01-11,8,1
Nosy-Be,2022-01-11,19,1
Nosy-Be,2022-01-11,20,1
Nosy-Be,2022-01-12,3,1
Nosy-Be,2022-01-12,5,1
Nosy-Be,2022-01-12,8,1
Nosy-Be,2022-01-12,10,1
Nosy-Be,2022-01-12,12,1
Nosy-Be,2022-01-23,4,1
Nosy-Be,2022-01-23,7,1
Nosy-Be,2022-01-23,8,1
Nosy-Be,2022-01-23,10,1
Nosy-Be,2022-01-23,14,1
Nosy-Be,2022-01-23,15,1
Nosy-Be,2022-01-24,4,1
Nosy-Be,2022-01-24,5,1
Nosy-Be,2022-01-24,10,1
Nosy-Be,2022-01-24,10,1
Nosy-Be,2022-01-31,3,1
Nosy-Be,2022-01-31,4,1
Nosy-Be,2022-01-31,5,1
Nosy-Be,2022-01-31,5,1
Nosy-Be,2022-01-31,7,1
Nosy-Be,2022-02-01,3,1
Nosy-Be,2022-02-01,4,1
Nosy-Be,2022-02-01,5,1
Nosy-Be,2022-02-01,7,1
Nosy-Be,2022-02-01,10,1
Nosy-Be,2022-02-07,5,1
Nosy-Be,2022-02-07,8,1
Nosy-Be,2022-02-07,8,1
Nosy-Be,2022-02-07,10,1
Nosy-Be,2022-02-07,12,1
Nosy-Be,2022-02-08,7,1
Nosy-Be,2022-02-08,10,2
Nosy-Be,2022-02-08,12,2
Nosy-Be,2022-02-08,20,3
Nosy-Be,2022-02-08,24,3
Nosy-Be,2022-02-14,5,1
Nosy-Be,2022-02-14,10,1
Nosy-Be,2022-02-14,10,1
Nosy-Be,2022-02-14,20,2
Nosy-Be,2022-02-14,20,2
Nosy-Be,2022-02-15,4,1
Nosy-Be,2022-02-15,6,1
Nosy-Be,2022-02-15,7,1
Nosy-Be,2022-02-15,8,1
Nosy-Be,2022-02-15,10,1
Nosy-Be,2022-02-15,10,1
Nosy-Be,2022-02-15,10,1
Nosy-Be,2022-02-15,10,1
Nosy-Be,2022-02-15,10,2
Nosy-Be,2022-02-15,12,2
Nosy-Be,2022-02-15,15,1
Nosy-Be,2022-02-16,4,1
Nosy-Be,2022-02-16,8,1
Nosy-Be,2022-02-16,10,1
Nosy-Be,2022-02-16,10,1
Nosy-Be,2022-02-28,15,1
Nosy-Be,2022-02-28,18,1
Nosy-Be,2022-02-28,19,1
Nosy-Be,2022-02-28,20,1
Nosy-Be,2022-02-28,30,1
Nosy-Be,2022-03-01,5,1
Nosy-Be,2022-03-01,8,1
Nosy-Be,2022-03-01,12,1
Nosy-Be,2022-03-01,18,1
Nosy-Be,2022-03-01,18,1
Nosy-Be,2022-03-05,5,1
Nosy-Be,2022-03-05,7,1
Nosy-Be,2022-03-05,7,1
Nosy-Be,2022-03-05,20,1
Nosy-Be,2022-03-05,30,4
Nosy-Be,2022-03-06,6,1
Nosy-Be,2022-03-06,10,1
Nosy-Be,2022-03-06,12,1
Nosy-Be,2022-03-06,18,1
Nosy-Be,2022-03-06,20,1
Nosy-Be,2022-03-14,5,1
Nosy-Be,2022-03-14,10,1
Nosy-Be,2022-03-14,15,1
Nosy-Be,2022-03-14,18,2
Nosy-Be,2022-03-14,20,4
Nosy-Be,2022-03-15,4,1
Nosy-Be,2022-03-15,7,1
Nosy-Be,2022-03-15,8,1
Nosy-Be,2022-03-15,10,1
Nosy-Be,2022-03-15,14,1
Nosy-Be,2022-03-20,6,1
Nosy-Be,2022-03-20,7,1
Nosy-Be,2022-03-20,7,1
Nosy-Be,2022-03-20,9,1
Nosy-Be,2022-03-20,12,1
Nosy-Be,2022-03-21,2,1
Nosy-Be,2022-03-21,3,1
Nosy-Be,2022-03-21,4,1
Nosy-Be,2022-03-21,8,1
Nosy-Be,2022-03-21,10,1
Nosy-Be,2022-03-27,6,1
Nosy-Be,2022-03-27,7,1
Nosy-Be,2022-03-27,12,1
Nosy-Be,2022-03-27,28,4
Nosy-Be,2022-03-27,30,4
Nosy-Be,2022-03-28,6,1
Nosy-Be,2022-03-28,7,1
Nosy-Be,2022-03-28,9,1
Nosy-Be,2022-03-28,10,1
Nosy-Be,2022-03-28,12,1
Nosy-Be,2022-04-04,3,1
Nosy-Be,2022-04-04,5,2
Nosy-Be,2022-04-04,9,1
Nosy-Be,2022-04-04,9,2
Nosy-Be,2022-04-04,10,1
Nosy-Be,2022-04-05,4,1
Nosy-Be,2022-04-05,8,1
Nosy-Be,2022-04-05,8,1
Nosy-Be,2022-04-05,10,1
Nosy-Be,2022-04-05,10,1
Nosy-Be,2022-04-11,4,1
Nosy-Be,2022-04-11,5,1
Nosy-Be,2022-04-11,6,1
Nosy-Be,2022-04-11,8,1
Nosy-Be,2022-04-11,10,1
Nosy-Be,2022-04-12,3,1
Nosy-Be,2022-04-12,4,1
Nosy-Be,2022-04-12,9,1
Nosy-Be,2022-04-12,10,1
Nosy-Be,2022-04-12,20,1
Nosy-Be,2022-04-18,8,1
Nosy-Be,2022-04-18,9,1
Nosy-Be,2022-04-18,10,1
Nosy-Be,2022-04-18,13,1
Nosy-Be,2022-04-18,15,1
Nosy-Be,2022-04-19,5,1
Nosy-Be,2022-04-19,8,1
Nosy-Be,2022-04-19,10,1
Nosy-Be,2022-04-19,12,1
Nosy-Be,2022-04-19,18,1
Nosy-Be,2022-04-25,2,1
Nosy-Be,2022-04-25,4,1
Nosy-Be,2022-04-25,6,1
Nosy-Be,2022-04-25,9,1
Nosy-Be,2022-04-25,10,1
Nosy-Be,2022-04-26,3,1
Nosy-Be,2022-04-26,5,1
Nosy-Be,2022-04-26,7,1
Nosy-Be,2022-04-26,8,1
Nosy-Be,2022-04-26,10,1
Nosy-Be,2022-05-16,5,1
Nosy-Be,2022-05-16,5,1
Nosy-Be,2022-05-16,5,1
Nosy-Be,2022-05-16,8,1
Nosy-Be,2022-05-16,12,1
Nosy-Be,2022-05-17,5,1
Nosy-Be,2022-05-17,7,1
Nosy-Be,2022-05-17,7,1
Nosy-Be,2022-05-17,9,1
Nosy-Be,2022-05-17,14,1
Nosy-Be,2022-05-23,5,1
Nosy-Be,2022-05-23,5,1
Nosy-Be,2022-05-23,6,1
Nosy-Be,2022-05-23,7,1
Nosy-Be,2022-05-23,8,1
Nosy-Be,2022-05-24,10,4
Nosy-Be,2022-05-24,14,1
Nosy-Be,2022-05-24,15,4
Nosy-Be,2022-05-24,20,4
Nosy-Be,2022-05-24,21,4
Nosy-Be,2022-05-30,6,1
Nosy-Be,2022-05-30,7,1
Nosy-Be,2022-05-30,7,1
Nosy-Be,2022-05-30,8,1
Nosy-Be,2022-05-30,9,1
Nosy-Be,2022-05-31,4,1
Nosy-Be,2022-05-31,10,1
Nosy-Be,2022-05-31,10,1
Nosy-Be,2022-05-31,10,1
Nosy-Be,2022-05-31,11,1
Nosy-Be,2022-06-06,10,1
Nosy-Be,2022-06-06,10,1
Nosy-Be,2022-06-06,12,1
Nosy-Be,2022-06-06,16,1
Nosy-Be,2022-06-06,20,4
Nosy-Be,2022-06-07,9,1
Nosy-Be,2022-06-07,10,1
Nosy-Be,2022-06-07,11,1
Nosy-Be,2022-06-07,11,1
Nosy-Be,2022-06-07,14,1
Sambiravo,2021-01-22,6,1
Sambiravo,2021-01-22,8,1
Sambiravo,2021-01-22,9,1
Sambiravo,2021-01-22,15,1
Sambiravo,2021-01-22,20,1
Sambiravo,2021-02-01,9,1
Sambiravo,2021-02-01,13,1
Sambiravo,2021-02-01,20,1
Sambiravo,2021-02-02,15,1
Sambiravo,2021-02-04,22,1
Sambiravo,2021-02-04,27,1
Sambiravo,2021-02-05,10,1
Sambiravo,2021-02-05,12,1
Sambiravo,2021-02-05,16,1
Sambiravo,2021-02-08,15,1
Sambiravo,2021-02-10,15,1
Sambiravo,2021-02-10,20,1
Sambiravo,2021-02-11,15,1
Sambiravo,2021-02-11,20,1
Sambiravo,2021-02-12,10,1
Sambiravo,2021-02-12,10,1
Sambiravo,2021-04-01,10,1
Sambiravo,2021-04-01,10,1
Sambiravo,2021-04-01,15,1
Sambiravo,2021-04-01,15,1
Sambiravo,2021-04-01,20,1
Sambiravo,2021-04-01,20,1
Sambiravo,2021-04-01,24,1
Sambiravo,2021-04-02,15,1
Sambiravo,2021-04-02,20,1
Sambiravo,2021-04-02,20,1
Sambiravo,2021-04-02,25,1
Sambiravo,2021-04-02,28,1
Sambiravo,2021-04-02,40,2
Sambiravo,2021-04-04,10,1
Sambiravo,2021-04-04,12,1
Sambiravo,2021-04-04,13,1
Sambiravo,2021-04-04,13,1
Sambiravo,2021-04-06,12,1
Sambiravo,2021-04-06,12,1
Sambiravo,2021-04-06,17,1
Sambiravo,2021-04-06,20,1
Sambiravo,2021-04-07,10,1
Sambiravo,2021-04-07,10,1
Sambiravo,2021-04-07,12,1
Sambiravo,2021-04-07,20,1
Sambiravo,2021-04-07,25,1
Sambiravo,2021-04-09,14,1
Sambiravo,2021-04-09,16,1
Sambiravo,2021-04-16,9,1
Sambiravo,2021-04-16,10,1
Sambiravo,2021-04-16,11,1
Sambiravo,2021-04-16,13,1
Sambiravo,2021-04-16,15,1
Sambiravo,2021-04-16,17,1
Sambiravo,2021-04-16,20,1
Sambiravo,2021-04-16,20,1
Sambiravo,2021-04-17,10,1
Sambiravo,2021-04-17,12,1
Sambiravo,2021-04-23,10,1
Sambiravo,2021-04-23,11,1
Sambiravo,2021-04-23,13,1
Sambiravo,2021-04-23,15,1
Sambiravo,2021-04-24,9,1
Sambiravo,2021-04-24,12,1
Sambiravo,2021-04-24,15,1
Sambiravo,2021-04-24,15,1
Sambiravo,2021-04-24,15,1
Sambiravo,2021-04-24,16,1
Sambiravo,2021-05-03,20,3
Sambiravo,2021-05-03,27,3
Sambiravo,2021-05-03,30,3
Sambiravo,2021-05-03,40,3
Sambiravo,2021-05-03,50,3
Sambiravo,2021-05-03,50,3
Sambiravo,2021-05-03,60,3
Sambiravo,2021-05-05,27,3
Sambiravo,2021-05-05,35,3
Sambiravo,2021-05-05,45,3
Sambiravo,2021-05-23,12,2
Sambiravo,2021-05-23,17,2
Sambiravo,2021-05-29,16,2
Sambiravo,2021-05-30,10,1
Sambiravo,2021-05-30,17,1
Sambiravo,2021-05-30,20,2
Sambiravo,2021-08-07,3,1
Sambiravo,2021-08-07,4,1
Sambiravo,2021-08-07,7,1
Sambiravo,2021-08-07,10,1
Sambiravo,2021-08-07,12,1
Sambiravo,2021-08-14,3,1
Sambiravo,2021-08-14,6,1
Sambiravo,2021-08-14,8,1
Sambiravo,2021-08-14,9,1
Sambiravo,2021-08-14,10,1
Sambiravo,2021-08-15,6,1
Sambiravo,2021-08-15,9,1
Sambiravo,2021-08-15,10,1
Sambiravo,2021-08-15,15,1
Sambiravo,2021-08-15,20,2
Sambiravo,2021-08-16,2,1
Sambiravo,2021-08-16,5,1
Sambiravo,2021-08-16,7,1
Sambiravo,2021-08-16,8,1
Sambiravo,2021-08-16,10,1
Sambiravo,2021-08-17,8,1
Sambiravo,2021-08-17,10,1
Sambiravo,2021-08-17,15,1
Sambiravo,2021-08-17,20,2
Sambiravo,2021-08-17,30,2
Sambiravo,2021-08-23,6,1
Sambiravo,2021-08-23,8,1
Sambiravo,2021-08-23,15,1
Sambiravo,2021-08-23,20,2
Sambiravo,2021-08-23,30,3
Sambiravo,2021-08-27,8,1
Sambiravo,2021-08-27,9,1
Sambiravo,2021-08-27,10,1
Sambiravo,2021-08-27,15,2
Sambiravo,2021-08-27,20,3
Sambiravo,2021-08-28,4,1
Sambiravo,2021-08-28,4,1
Sambiravo,2021-08-28,6,1
Sambiravo,2021-08-28,7,1
Sambiravo,2021-08-28,8,1
Sambiravo,2021-08-29,8,1
Sambiravo,2021-08-29,12,1
Sambiravo,2021-08-29,15,1
Sambiravo,2021-08-29,20,3
Sambiravo,2021-08-29,30,3
Sambiravo,2021-08-31,7,1
Sambiravo,2021-08-31,7,1
Sambiravo,2021-08-31,7,1
Sambiravo,2021-08-31,9,1
Sambiravo,2021-08-31,11,1
Sambiravo,2021-12-18,7,1
Sambiravo,2021-12-18,9,1
Sambiravo,2021-12-18,15,1
Sambiravo,2021-12-18,15,3
Sambiravo,2021-12-18,25,3
Sambiravo,2021-12-20,7,1
Sambiravo,2021-12-20,8,1
Sambiravo,2021-12-20,10,1
Sambiravo,2021-12-20,15,1
Sambiravo,2021-12-20,20,1
Sambiravo,2021-12-23,5,1
Sambiravo,2021-12-23,7,1
Sambiravo,2021-12-23,7,1
Sambiravo,2021-12-23,10,1
Sambiravo,2021-12-23,15,1
Sambiravo,2021-12-26,10,2
Sambiravo,2021-12-26,12,1
Sambiravo,2021-12-26,15,1
Sambiravo,2021-12-26,17,1
Sambiravo,2021-12-26,17,1
Sambiravo,2021-12-27,10,1
Sambiravo,2021-12-27,10,1
Sambiravo,2021-12-27,10,1
Sambiravo,2021-12-27,15,1
Sambiravo,2021-12-27,20,1
Sambiravo,2022-01-13,10,1
Sambiravo,2022-01-13,20,2
Sambiravo,2022-01-13,25,2
Sambiravo,2022-01-13,26,2
Sambiravo,2022-01-13,30,2
Sambiravo,2022-01-14,15,2
Sambiravo,2022-01-14,18,2
Sambiravo,2022-01-14,20,1
Sambiravo,2022-01-14,25,2
Sambiravo,2022-01-14,30,3
